Time,Humidity,Temperature,MQ139,TVOC,eCO2,Detector,Cause,Hour,Minute,Second
0:33:09,59.3,25.1,408,11347,24889,ON,charcoal/clothing,0,33,9
0:33:10,59.3,25.1,409,11528,25192,ON,charcoal/clothing,0,33,10
0:33:11,59.3,25.1,410,11561,25192,ON,charcoal/clothing,0,33,11
0:33:12,59.3,25.1,411,11359,25178,ON,charcoal/clothing,0,33,12
0:33:13,59.3,25.1,412,11516,25344,ON,charcoal/clothing,0,33,13
0:33:14,59.3,25.1,412,11651,25468,ON,charcoal/clothing,0,33,14
0:33:15,59.3,25.1,412,11606,25688,ON,charcoal/clothing,0,33,15
0:33:16,59.3,25.1,412,11753,25537,ON,charcoal/clothing,0,33,16
0:33:17,59.3,25.1,412,11708,25812,ON,charcoal/clothing,0,33,17
0:33:18,59.3,25.1,413,11764,25743,ON,charcoal/clothing,0,33,18
0:33:19,59.3,25.1,413,11685,25867,ON,charcoal/clothing,0,33,19
0:33:20,59.3,25.1,413,11708,25798,ON,charcoal/clothing,0,33,20
0:33:21,59.3,25.1,412,11753,25743,ON,charcoal/clothing,0,33,21
0:33:22,59.3,25.1,412,11629,25964,ON,charcoal/clothing,0,33,22
0:33:23,59.3,25.1,412,11730,25895,ON,charcoal/clothing,0,33,23
0:33:24,59.3,25.1,412,11786,25964,ON,charcoal/clothing,0,33,24
0:33:25,59.3,25.1,412,11922,25978,ON,charcoal/clothing,0,33,25
0:33:26,59.3,25.1,412,11899,25991,ON,charcoal/clothing,0,33,26
0:33:27,59.3,25.1,413,11764,25743,ON,charcoal/clothing,0,33,27
0:33:28,59.3,25.1,413,11967,26005,ON,charcoal/clothing,0,33,28
0:33:29,59.3,25.1,415,11955,26060,ON,charcoal/clothing,0,33,29
0:33:30,59.3,25.1,415,11888,25950,ON,charcoal/clothing,0,33,30
0:33:31,59.3,25.1,416,11865,25922,ON,charcoal/clothing,0,33,31
0:33:32,59.3,25.1,416,12034,25826,ON,charcoal/clothing,0,33,32
0:33:33,59.3,25.1,416,11910,25881,ON,charcoal/clothing,0,33,33
0:33:34,59.3,25.1,417,11944,25840,ON,charcoal/clothing,0,33,34
0:33:35,59.3,25.1,417,12068,26143,ON,charcoal/clothing,0,33,35
0:33:36,59.3,25.1,417,12000,26281,ON,charcoal/clothing,0,33,36
0:33:37,59.3,25.1,417,11933,26240,ON,charcoal/clothing,0,33,37
0:33:38,59.3,25.1,417,11854,26157,ON,charcoal/clothing,0,33,38
0:33:39,59.4,25.1,417,12102,26336,ON,charcoal/clothing,0,33,39
0:33:40,59.4,25.1,417,12090,26322,ON,charcoal/clothing,0,33,40
0:33:41,59.4,25.1,417,12034,26033,ON,charcoal/clothing,0,33,41
0:33:42,59.4,25.1,417,11944,26184,ON,charcoal/clothing,0,33,42
0:33:44,59.4,25.1,418,12102,26157,ON,charcoal/clothing,0,33,44
0:33:44,59.4,25.1,417,11922,26129,ON,charcoal/clothing,0,33,44
0:33:46,59.4,25.1,418,12045,26308,ON,charcoal/clothing,0,33,46
0:33:47,59.4,25.1,418,11922,26115,ON,charcoal/clothing,0,33,47
0:33:48,59.4,25.1,418,11944,26005,ON,charcoal/clothing,0,33,48
0:33:49,59.4,25.1,418,12057,26364,ON,charcoal/clothing,0,33,49
0:33:50,59.4,25.1,418,12023,26308,ON,charcoal/clothing,0,33,50
0:33:51,59.4,25.1,418,12023,26267,ON,charcoal/clothing,0,33,51
0:33:52,59.3,25.1,417,12090,26295,ON,charcoal/clothing,0,33,52
0:33:53,59.3,25.1,418,12023,26240,ON,charcoal/clothing,0,33,53
0:33:54,59.4,25.1,418,12045,26322,ON,charcoal/clothing,0,33,54
0:33:55,59.4,25.1,419,12079,26240,ON,charcoal/clothing,0,33,55
0:33:56,59.3,25.1,418,12034,26088,ON,charcoal/clothing,0,33,56
0:33:57,59.3,25.1,418,11854,25950,ON,charcoal/clothing,0,33,57
0:33:58,59.3,25.1,419,12124,26060,ON,charcoal/clothing,0,33,58
0:33:59,59.3,25.1,419,11708,25564,ON,charcoal/clothing,0,33,59
0:34:00,59.3,25.1,419,11888,25578,ON,charcoal/clothing,0,34,0
0:34:01,59.4,25.1,419,11899,25798,ON,charcoal/clothing,0,34,1
0:34:02,59.4,25.1,419,11764,25702,ON,charcoal/clothing,0,34,2
0:34:03,59.4,25.1,419,11910,25881,ON,charcoal/clothing,0,34,3
0:34:04,59.4,25.1,419,11854,25647,ON,charcoal/clothing,0,34,4
0:34:05,59.4,25.1,418,11831,25785,ON,charcoal/clothing,0,34,5
0:34:06,59.4,25.1,419,11877,25564,ON,charcoal/clothing,0,34,6
0:34:07,59.4,25.1,420,11955,25578,ON,charcoal/clothing,0,34,7
0:34:08,59.4,25.1,420,11798,25468,ON,charcoal/clothing,0,34,8
0:34:09,59.4,25.1,420,11798,25509,ON,charcoal/clothing,0,34,9
0:34:10,59.4,25.1,420,11922,25357,ON,charcoal/clothing,0,34,10
0:34:11,59.4,25.1,421,11843,25206,ON,charcoal/clothing,0,34,11
0:34:12,59.4,25.1,421,11719,25330,ON,charcoal/clothing,0,34,12
0:34:13,59.4,25.1,421,11820,25027,ON,charcoal/clothing,0,34,13
0:34:14,59.4,25.1,421,11651,25082,ON,charcoal/clothing,0,34,14
0:34:15,59.4,25.1,420,11753,24999,ON,charcoal/clothing,0,34,15
0:34:16,59.4,25.1,421,11831,25412,ON,charcoal/clothing,0,34,16
0:34:17,59.4,25.1,421,11899,25550,ON,charcoal/clothing,0,34,17
0:34:18,59.4,25.1,421,11910,25702,ON,charcoal/clothing,0,34,18
0:34:19,59.4,25.1,420,12000,25619,ON,charcoal/clothing,0,34,19
0:34:20,59.4,25.1,421,12012,26102,ON,charcoal/clothing,0,34,20
0:34:21,59.4,25.1,420,11978,26060,ON,charcoal/clothing,0,34,21
0:34:22,59.4,25.1,420,12102,25854,ON,charcoal/clothing,0,34,22
0:34:23,59.4,25.1,419,12079,25826,ON,charcoal/clothing,0,34,23
0:34:24,59.4,25.1,419,12079,26019,ON,charcoal/clothing,0,34,24
0:34:25,59.4,25.1,419,12079,25964,ON,charcoal/clothing,0,34,25
0:34:26,59.4,25.1,419,11967,25854,ON,charcoal/clothing,0,34,26
0:34:27,59.4,25.1,418,12057,25688,ON,charcoal/clothing,0,34,27
0:34:28,59.4,25.1,418,12034,25702,ON,charcoal/clothing,0,34,28
0:34:29,59.4,25.1,419,11955,25550,ON,charcoal/clothing,0,34,29
0:34:30,59.4,25.1,418,12034,25550,ON,charcoal/clothing,0,34,30
0:34:31,59.4,25.1,418,12000,25564,ON,charcoal/clothing,0,34,31
0:34:32,59.4,25.1,418,11933,25385,ON,charcoal/clothing,0,34,32
0:34:33,59.4,25.1,418,11843,25206,ON,charcoal/clothing,0,34,33
0:34:34,59.4,25.1,418,12000,25412,ON,charcoal/clothing,0,34,34
0:34:35,59.4,25.1,418,12023,25385,ON,charcoal/clothing,0,34,35
0:34:36,59.4,25.1,418,12012,25426,ON,charcoal/clothing,0,34,36
0:34:37,59.4,25.1,418,11843,25220,ON,charcoal/clothing,0,34,37
0:34:38,59.3,25.1,418,11877,25151,ON,charcoal/clothing,0,34,38
0:34:39,59.3,25.1,418,11967,25357,ON,charcoal/clothing,0,34,39
0:34:40,59.3,25.1,419,11854,24985,ON,charcoal/clothing,0,34,40
0:34:41,59.3,25.1,419,11865,25054,ON,charcoal/clothing,0,34,41
0:34:42,59.3,25.1,420,12034,25316,ON,charcoal/clothing,0,34,42
0:34:43,59.3,25.1,421,11888,25220,ON,charcoal/clothing,0,34,43
0:34:44,59.3,25.1,422,11910,25426,ON,charcoal/clothing,0,34,44
0:34:45,59.3,25.1,423,12113,25674,ON,charcoal/clothing,0,34,45
0:34:46,59.3,25.1,423,12124,25909,ON,charcoal/clothing,0,34,46
0:34:47,59.3,25.1,422,12282,26047,ON,charcoal/clothing,0,34,47
0:34:48,59.3,25.1,422,12304,26322,ON,charcoal/clothing,0,34,48
0:34:49,59.3,25.1,421,12383,26295,ON,charcoal/clothing,0,34,49
0:34:50,59.3,25.1,421,12552,26722,ON,charcoal/clothing,0,34,50
0:34:51,59.3,25.1,421,12529,26681,ON,charcoal/clothing,0,34,51
0:34:52,59.3,25.1,421,12563,26625,ON,charcoal/clothing,0,34,52
0:34:53,59.3,25.1,422,12709,26639,ON,charcoal/clothing,0,34,53
0:34:54,59.3,25.1,423,12541,26736,ON,charcoal/clothing,0,34,54
0:34:55,59.3,25.1,424,12507,26557,ON,charcoal/clothing,0,34,55
0:34:56,59.3,25.1,425,12428,26433,ON,charcoal/clothing,0,34,56
0:34:57,59.3,25.1,425,12484,26364,ON,charcoal/clothing,0,34,57
0:34:58,59.3,25.1,427,12372,26129,ON,charcoal/clothing,0,34,58
0:34:59,59.3,25.1,428,12428,26060,ON,charcoal/clothing,0,34,59
0:35:00,59.3,25.1,434,12428,26598,ON,charcoal/clothing,0,35,0
0:35:01,59.3,25.1,435,12619,26625,ON,charcoal/clothing,0,35,1
0:35:02,59.3,25.1,435,12563,27494,ON,charcoal/clothing,0,35,2
0:35:03,59.3,25.1,435,12991,27921,ON,charcoal/clothing,0,35,3
0:35:04,59.3,25.1,436,13250,28348,ON,charcoal/clothing,0,35,4
0:35:05,59.3,25.1,436,13126,28307,ON,charcoal/clothing,0,35,5
0:35:06,59.3,25.1,437,13205,28569,ON,charcoal/clothing,0,35,6
0:35:07,59.3,25.1,437,13272,28718,ON,charcoal/clothing,0,35,7
0:35:08,59.3,25.1,436,13137,28445,ON,charcoal/clothing,0,35,8
0:35:09,59.3,25.1,436,13171,27894,ON,charcoal/clothing,0,35,9
0:35:10,59.3,25.1,437,13115,27811,ON,charcoal/clothing,0,35,10
0:35:11,59.3,25.1,438,13070,27645,ON,charcoal/clothing,0,35,11
0:35:12,59.3,25.1,439,13171,27659,ON,charcoal/clothing,0,35,12
0:35:13,59.3,25.1,439,13160,28307,ON,charcoal/clothing,0,35,13
0:35:14,59.3,25.1,438,13272,29554,ON,charcoal/clothing,0,35,14
0:35:15,59.3,25.1,441,13430,30180,ON,charcoal/clothing,0,35,15
0:35:16,59.3,25.1,440,13610,31433,ON,charcoal/clothing,0,35,16
0:35:17,59.3,25.1,440,13903,32477,ON,charcoal/clothing,0,35,17
0:35:18,59.3,25.1,441,14004,32388,ON,charcoal/clothing,0,35,18
0:35:19,59.3,25.1,442,13948,32060,ON,charcoal/clothing,0,35,19
0:35:20,59.3,25.1,442,14105,32925,ON,charcoal/clothing,0,35,20
0:35:21,59.3,25.1,443,14060,32746,ON,charcoal/clothing,0,35,21
0:35:22,59.3,25.1,446,14195,34685,ON,charcoal/clothing,0,35,22
0:35:23,59.3,25.1,447,14375,34805,ON,charcoal/clothing,0,35,23
0:35:24,59.3,25.1,448,14634,35401,ON,charcoal/clothing,0,35,24
0:35:25,59.4,25.1,447,14533,35222,ON,charcoal/clothing,0,35,25
0:35:26,59.4,25.1,446,14634,35401,ON,charcoal/clothing,0,35,26
0:35:27,59.4,25.1,447,14657,35491,ON,charcoal/clothing,0,35,27
0:35:28,59.4,25.1,447,14589,33820,ON,charcoal/clothing,0,35,28
0:35:29,59.4,25.1,446,14297,32477,ON,charcoal/clothing,0,35,29
0:35:30,59.4,25.1,447,14488,33313,ON,charcoal/clothing,0,35,30
0:35:31,59.4,25.1,446,14420,33850,ON,charcoal/clothing,0,35,31
0:35:32,59.4,25.1,446,14454,34118,ON,charcoal/clothing,0,35,32
0:35:33,59.4,25.1,448,14511,33969,ON,charcoal/clothing,0,35,33
0:35:34,59.4,25.1,451,14499,33641,ON,charcoal/clothing,0,35,34
0:35:35,59.4,25.1,450,14713,35879,ON,charcoal/clothing,0,35,35
0:35:36,59.4,25.1,450,14950,36624,ON,charcoal/clothing,0,35,36
0:35:37,59.4,25.1,448,14995,36744,ON,charcoal/clothing,0,35,37
0:35:38,59.4,25.1,448,14758,35789,ON,charcoal/clothing,0,35,38
0:35:39,59.4,25.1,448,14724,35073,ON,charcoal/clothing,0,35,39
0:35:40,59.4,25.1,448,14758,34208,ON,charcoal/clothing,0,35,40
0:35:41,59.4,25.1,450,14691,33760,ON,charcoal/clothing,0,35,41
0:35:42,59.4,25.1,450,14859,33641,ON,charcoal/clothing,0,35,42
0:35:43,59.4,25.1,451,14758,34715,ON,charcoal/clothing,0,35,43
0:35:44,59.4,25.1,450,14859,35521,ON,charcoal/clothing,0,35,44
0:35:45,59.4,25.1,448,15085,35849,ON,charcoal/clothing,0,35,45
0:35:46,59.4,25.1,447,15163,35610,ON,charcoal/clothing,0,35,46
0:35:47,59.4,25.1,447,15096,36505,ON,charcoal/clothing,0,35,47
0:35:48,59.4,25.1,448,15186,35998,ON,charcoal/clothing,0,35,48
0:35:49,59.4,25.1,449,15208,35879,ON,charcoal/clothing,0,35,49
0:35:50,59.4,25.1,449,15085,35491,ON,charcoal/clothing,0,35,50
0:35:51,59.4,25.1,451,15096,34238,ON,charcoal/clothing,0,35,51
0:35:52,59.4,25.1,452,14747,33164,ON,charcoal/clothing,0,35,52
0:35:53,59.4,25.1,454,14758,32448,ON,charcoal/clothing,0,35,53
0:35:54,59.4,25.1,454,14882,33462,ON,charcoal/clothing,0,35,54
0:35:55,59.4,25.1,456,14893,35342,ON,charcoal/clothing,0,35,55
0:35:56,59.4,25.1,457,15197,36266,ON,charcoal/clothing,0,35,56
0:35:57,59.4,25.1,460,15580,38325,ON,charcoal/clothing,0,35,57
0:35:58,59.4,25.1,462,15591,39250,ON,charcoal/clothing,0,35,58
0:35:59,59.4,25.1,462,15861,40652,ON,charcoal/clothing,0,35,59
0:36:00,59.4,25.2,463,16008,41368,ON,charcoal/clothing,0,36,0
0:36:01,59.4,25.2,462,16019,41130,ON,charcoal/clothing,0,36,1
0:36:02,59.4,25.1,463,16008,40861,ON,charcoal/clothing,0,36,2
0:36:03,59.4,25.1,463,16098,40951,ON,charcoal/clothing,0,36,3
0:36:04,59.5,25.2,463,16188,40921,ON,charcoal/clothing,0,36,4
0:36:05,59.5,25.2,463,16030,40264,ON,charcoal/clothing,0,36,5
0:36:06,59.5,25.2,462,15985,39519,ON,charcoal/clothing,0,36,6
0:36:07,59.5,25.2,460,15996,38504,ON,charcoal/clothing,0,36,7
0:36:08,59.5,25.2,457,15940,38594,ON,charcoal/clothing,0,36,8
0:36:09,59.5,25.2,456,15805,38176,ON,charcoal/clothing,0,36,9
0:36:10,59.5,25.2,457,15873,37788,ON,charcoal/clothing,0,36,10
0:36:11,59.5,25.2,457,15681,37609,ON,charcoal/clothing,0,36,11
0:36:12,59.5,25.2,458,15918,37997,ON,charcoal/clothing,0,36,12
0:36:13,59.5,25.2,458,15827,38683,ON,charcoal/clothing,0,36,13
