Humidity,Temperature,MQ139,TVOC,eCO2,Detector,Status,Cause
63.3,24.2,278,11449,12635,0,2,electrical/clothing
63.3,24.2,278,11528,12938,0,2,electrical/clothing
63.3,24.2,279,11674,13338,0,2,electrical/clothing
63.4,24.2,280,11809,13434,0,2,electrical/clothing
63.4,24.2,281,11753,12993,0,2,electrical/clothing
63.4,24.2,281,11741,12304,0,2,electrical/clothing
63.4,24.2,282,11685,11800,0,2,electrical/clothing
63.5,24.2,282,11302,11192,0,2,electrical/clothing
63.5,24.2,282,11167,11018,0,2,electrical/clothing
63.5,24.2,282,11032,11018,0,2,electrical/clothing
63.5,24.2,282,11212,11070,0,2,electrical/clothing
63.5,24.2,280,11111,11174,0,2,electrical/clothing
63.5,24.2,280,11291,11244,0,2,electrical/clothing
63.5,24.2,278,11269,11001,0,2,electrical/clothing
63.5,24.2,279,11224,10699,0,2,electrical/clothing
63.5,24.2,279,10751,9981,0,2,electrical/clothing
63.5,24.2,280,10683,9721,0,2,electrical/clothing
63.4,24.2,281,10233,9257,0,2,electrical/clothing
63.4,24.2,281,9952,8962,0,2,electrical/clothing
63.4,24.2,283,9839,8887,0,2,electrical/clothing
63.4,24.2,284,9659,8904,0,2,electrical/clothing
63.5,24.3,285,9636,8638,0,2,electrical/clothing
63.5,24.3,284,9344,8493,0,2,electrical/clothing
63.4,24.2,274,9231,8140,0,2,electrical/clothing
63.4,24.2,268,9107,8099,0,2,electrical/clothing
63.5,24.2,263,8972,8093,0,2,electrical/clothing
63.5,24.2,261,9152,8087,0,2,electrical/clothing
63.5,24.2,259,9107,8215,0,2,electrical/clothing
63.5,24.2,258,9051,8406,0,2,electrical/clothing
63.5,24.2,258,9051,8533,0,2,electrical/clothing
63.5,24.2,258,9152,8180,0,2,electrical/clothing
63.4,24.2,258,8691,7213,0,2,electrical/clothing
63.4,24.2,259,8263,6472,0,2,electrical/clothing
63.4,24.3,253,7520,5284,0,2,electrical/clothing
63.4,24.3,245,7216,4906,0,2,electrical/clothing
63.3,24.2,235,6859,4756,0,2,electrical/clothing
63.3,24.2,231,6769,4599,0,2,electrical/clothing
63.2,24.2,226,6518,4440,0,2,electrical/clothing
63.2,24.2,224,6548,4432,0,2,electrical/clothing
63.3,24.3,227,6463,4437,0,2,electrical/clothing
63.3,24.3,233,6328,4432,0,2,electrical/clothing
63.2,24.2,238,6403,4639,0,2,electrical/clothing
63.2,24.2,239,6443,4835,0,2,electrical/clothing
63.3,24.3,241,6624,5811,0,2,electrical/clothing
63.3,24.3,242,6895,6587,0,2,electrical/clothing
63.2,24.2,248,7543,7769,0,2,electrical/clothing
63.2,24.2,254,8128,8406,0,2,electrical/clothing
63.2,24.3,261,8646,9136,0,2,electrical/clothing
63.3,24.3,263,8916,9263,0,2,electrical/clothing
63.3,24.3,264,9017,9431,0,2,electrical/clothing
63.3,24.3,265,9141,9379,0,2,electrical/clothing
63.3,24.3,268,9096,9263,0,2,electrical/clothing
63.3,24.2,270,9243,9101,0,2,electrical/clothing
63.3,24.2,272,9130,9333,0,2,electrical/clothing
63.4,24.3,274,9321,9477,0,2,electrical/clothing
63.4,24.3,276,9513,10028,0,2,electrical/clothing
63.4,24.3,277,9591,10213,0,2,electrical/clothing
63.4,24.3,278,10087,10705,0,2,electrical/clothing
63.4,24.3,278,10222,11064,0,2,electrical/clothing
63.4,24.3,277,10537,10665,0,2,electrical/clothing
63.4,24.3,271,10211,9860,0,2,electrical/clothing
63.4,24.3,262,9164,7676,0,2,electrical/clothing
63.4,24.3,255,8623,6912,0,2,electrical/clothing
63.4,24.3,247,7937,6031,0,2,electrical/clothing
63.4,24.3,242,7441,5551,0,2,electrical/clothing
63.3,24.3,231,6940,5504,0,2,electrical/clothing
63.3,24.3,230,7020,6512,0,2,electrical/clothing
63.3,24.3,233,8106,8516,0,2,electrical/clothing
63.2,24.3,245,8646,9252,0,2,electrical/clothing
63.2,24.3,256,9231,9773,0,2,electrical/clothing
63.2,24.3,262,9479,9970,0,2,electrical/clothing
63.2,24.3,267,9727,10381,0,2,electrical/clothing
63.2,24.3,269,9974,10647,0,2,electrical/clothing
63.2,24.3,270,10289,10757,0,2,electrical/clothing
63.3,24.3,271,10132,10462,0,2,electrical/clothing
63.3,24.3,272,10098,10097,0,2,electrical/clothing
63.3,24.3,274,9659,9524,0,2,electrical/clothing
63.3,24.3,275,9490,9101,0,2,electrical/clothing
63.3,24.3,275,8984,8354,0,2,electrical/clothing
63.3,24.3,274,8747,7948,0,2,electrical/clothing
63.3,24.3,275,8691,8244,0,2,electrical/clothing
63.3,24.3,275,8792,8504,0,2,electrical/clothing
63.2,24.3,276,8984,9159,0,2,electrical/clothing
63.2,24.3,276,9366,9680,0,2,electrical/clothing
63.2,24.3,277,9907,10456,0,2,electrical/clothing
63.2,24.3,278,10244,10601,0,2,electrical/clothing
63.2,24.3,278,10312,10734,0,2,electrical/clothing
63.2,24.3,278,10323,10902,0,2,electrical/clothing
63.2,24.3,280,10976,11777,0,2,electrical/clothing
63.2,24.3,281,11336,12607,0,2,electrical/clothing
63.2,24.3,285,12079,14247,0,2,electrical/clothing
63.2,24.3,288,12102,14978,0,2,electrical/clothing
63.3,24.3,290,12980,17735,0,2,electrical/clothing
63.3,24.3,291,13317,18383,0,2,electrical/clothing
63.3,24.3,291,13914,18906,0,2,electrical/clothing
63.3,24.3,291,13903,18755,0,2,electrical/clothing
63.3,24.3,291,14139,18410,0,2,electrical/clothing
63.3,24.3,292,14026,18424,0,2,electrical/clothing
63.3,24.3,292,14049,18396,0,2,electrical/clothing
63.3,24.3,293,14285,18658,0,2,electrical/clothing
63.4,24.3,294,14387,18369,0,2,electrical/clothing
63.4,24.3,294,14297,18272,0,2,electrical/clothing
63.4,24.3,294,14443,17941,0,2,electrical/clothing
63.4,24.3,294,14173,17680,0,2,electrical/clothing
63.4,24.3,292,14263,17335,0,2,electrical/clothing
63.4,24.3,290,14083,17211,0,2,electrical/clothing
63.4,24.3,291,12923,10966,0,2,electrical/clothing
63.4,24.3,291,11967,9726,0,2,electrical/clothing
63.3,24.3,278,11179,9518,0,2,electrical/clothing
63.3,24.3,271,11111,9170,0,2,electrical/clothing
63.3,24.3,264,10346,8499,0,2,electrical/clothing
63.3,24.3,260,10199,8290,0,2,electrical/clothing
63.2,24.3,255,9682,7809,0,2,electrical/clothing
63.2,24.3,254,9738,7659,0,2,electrical/clothing
63.1,24.3,257,9456,7526,0,2,electrical/clothing
63.1,24.3,264,9186,7607,0,2,electrical/clothing
63.1,24.3,273,9603,8638,0,2,electrical/clothing
63.1,24.3,279,10087,9373,0,2,electrical/clothing
63.1,24.3,286,10695,10537,0,2,electrical/clothing
63.1,24.3,287,10999,11006,0,2,electrical/clothing
63.1,24.3,290,11505,11470,0,2,electrical/clothing
63.1,24.3,291,11809,11918,0,2,electrical/clothing
63.1,24.3,289,12237,13710,0,2,electrical/clothing
63.1,24.3,291,12631,15157,0,2,electrical/clothing
63.1,24.3,295,13565,17955,0,2,electrical/clothing
63.1,24.3,297,14094,18396,0,2,electrical/clothing
63.2,24.3,300,14353,18769,0,2,electrical/clothing
63.2,24.3,300,14432,19168,0,2,electrical/clothing
63.2,24.3,302,14736,19913,0,2,electrical/clothing
63.2,24.3,304,15118,20478,0,2,electrical/clothing
63.3,24.3,306,15242,20891,0,2,electrical/clothing
63.3,24.3,308,15287,21222,0,2,electrical/clothing
63.3,24.3,309,15512,21346,0,2,electrical/clothing
63.3,24.3,308,15704,21594,0,2,electrical/clothing
63.3,24.3,307,15861,21663,0,2,electrical/clothing
63.3,24.3,308,15805,21663,0,2,electrical/clothing
63.3,24.3,308,15895,21567,0,2,electrical/clothing
63.3,24.3,311,16019,21966,0,2,electrical/clothing
63.3,24.3,313,16199,22352,0,2,electrical/clothing
63.4,24.3,314,16165,22614,0,2,electrical/clothing
63.4,24.3,315,16533,23179,0,2,electrical/clothing
63.4,24.3,314,16882,23221,0,2,electrical/clothing
63.4,24.3,313,16882,22986,0,2,electrical/clothing
63.4,24.3,314,16568,22849,0,2,electrical/clothing
63.4,24.3,314,17021,23055,0,2,electrical/clothing
63.4,24.3,314,17753,23000,0,2,electrical/clothing
63.4,24.3,313,17126,22862,0,2,electrical/clothing
63.4,24.3,312,16742,23014,0,2,electrical/clothing
63.4,24.3,312,17265,22945,0,2,electrical/clothing
63.4,24.3,312,17091,22697,0,2,electrical/clothing
63.4,24.3,311,17927,22890,0,2,electrical/clothing
63.4,24.3,312,17509,22573,0,2,electrical/clothing
63.4,24.3,312,17718,22587,0,2,electrical/clothing
63.4,24.3,314,18241,22573,0,2,electrical/clothing
63.4,24.3,314,17265,22463,0,2,electrical/clothing
63.4,24.3,314,17265,22118,0,2,electrical/clothing
63.4,24.3,314,17474,22063,0,2,electrical/clothing
63.4,24.3,313,17404,21966,0,2,electrical/clothing
63.3,24.3,313,16847,22008,0,2,electrical/clothing
63.3,24.3,313,17056,21705,0,2,electrical/clothing
63.3,24.3,313,17091,22022,0,2,electrical/clothing
63.3,24.3,313,17404,22228,0,2,electrical/clothing
63.3,24.3,314,17718,22339,0,2,electrical/clothing
63.3,24.3,315,17544,22228,0,2,electrical/clothing
63.3,24.3,316,17927,22173,0,2,electrical/clothing
63.3,24.3,315,17788,22146,0,2,electrical/clothing
63.3,24.3,317,17439,21966,0,2,electrical/clothing
63.3,24.3,317,17648,21994,0,2,electrical/clothing
63.3,24.3,318,17404,22297,0,2,electrical/clothing
63.3,24.3,319,17509,22256,0,2,electrical/clothing
63.3,24.3,319,17544,22545,0,2,electrical/clothing
63.3,24.3,319,18241,22904,0,2,electrical/clothing
63.3,24.3,320,18485,22532,0,2,electrical/clothing
63.3,24.3,321,17892,22380,0,2,electrical/clothing
63.3,24.3,322,17335,21787,0,2,electrical/clothing
63.3,24.3,323,17265,21925,0,2,electrical/clothing
63.3,24.3,324,17544,22587,0,2,electrical/clothing
63.3,24.3,324,18311,22876,0,2,electrical/clothing
63.3,24.3,325,19008,23221,0,2,electrical/clothing
63.3,24.4,325,18136,23221,0,2,electrical/clothing
63.3,24.4,325,18520,23110,0,2,electrical/clothing
63.3,24.3,327,18555,23262,0,2,electrical/clothing
63.3,24.3,326,19461,23469,0,2,electrical/clothing
63.3,24.4,323,18520,22697,0,2,electrical/clothing
63.3,24.4,318,18799,22187,0,2,electrical/clothing
63.3,24.4,315,17962,21787,0,2,electrical/clothing
63.2,24.3,314,17997,21884,0,2,electrical/clothing
63.2,24.4,317,17962,21994,0,2,electrical/clothing
63.3,24.4,319,17892,22215,0,2,electrical/clothing
63.3,24.4,319,17439,22270,0,2,electrical/clothing
63.3,24.4,321,18171,22518,0,2,electrical/clothing
63.3,24.4,322,18659,22862,0,2,electrical/clothing
63.3,24.4,323,18903,23483,0,2,electrical/clothing
63.3,24.4,323,19531,23717,0,2,electrical/clothing
63.3,24.4,324,19740,23924,0,2,electrical/clothing
63.3,24.4,324,20123,23869,0,2,electrical/clothing
63.2,24.3,325,20298,24213,0,2,electrical/clothing
63.2,24.3,325,20576,24062,0,2,electrical/clothing
63.3,24.4,325,20611,24268,0,2,electrical/clothing
63.3,24.4,326,20995,24530,0,2,electrical/clothing
63.2,24.4,327,20437,24448,0,2,electrical/clothing
63.2,24.4,327,20716,24434,0,2,electrical/clothing
63.2,24.4,327,21727,25151,0,2,electrical/clothing
63.2,24.4,327,21413,25151,0,2,electrical/clothing
63.2,24.4,328,21901,25192,0,2,electrical/clothing
63.2,24.4,328,21343,24916,0,2,electrical/clothing
63.2,24.4,327,21448,24889,0,2,electrical/clothing
63.2,24.3,328,21552,24751,0,2,electrical/clothing
63.2,24.3,331,21378,24475,0,2,electrical/clothing
63.2,24.4,332,21483,24682,0,2,electrical/clothing
63.2,24.4,331,21727,24709,0,2,electrical/clothing
63.2,24.4,331,21378,24765,0,2,electrical/clothing
63.2,24.4,331,21866,24558,0,2,electrical/clothing
63.2,24.4,330,21099,24089,0,2,electrical/clothing
63.2,24.4,330,21274,23965,0,2,electrical/clothing
63.2,24.4,332,20786,23510,0,2,electrical/clothing
63.2,24.4,333,20542,23276,0,2,electrical/clothing
63.2,24.4,327,20437,23441,0,2,electrical/clothing
63.2,24.4,327,20611,23689,0,2,electrical/clothing
63.2,24.4,329,20751,24075,0,2,electrical/clothing
63.2,24.4,329,20716,23938,0,2,electrical/clothing
63.2,24.4,327,19182,19885,0,2,electrical/clothing
62.9,24.4,327,18206,22463,0,2,electrical/clothing
62.9,24.4,328,18380,22821,0,2,electrical/clothing
62.9,24.4,329,18834,23400,0,2,electrical/clothing
63.0,24.4,329,19635,23372,0,2,electrical/clothing
63.0,24.4,329,19670,23055,0,2,electrical/clothing
63.0,24.3,330,19322,22835,0,2,electrical/clothing
63.0,24.3,330,19531,23662,0,2,electrical/clothing
63.1,24.4,332,19949,24420,0,2,electrical/clothing
63.1,24.4,335,21030,25399,0,2,electrical/clothing
63.1,24.4,339,21169,25288,0,2,electrical/clothing
63.1,24.4,341,21483,25688,0,2,electrical/clothing
63.2,24.4,344,22912,27728,0,2,electrical/clothing
63.2,24.4,347,25317,31612,0,2,electrical/clothing
63.2,24.4,352,27583,35043,0,2,electrical/clothing
63.2,24.4,353,28001,35819,0,2,electrical/clothing
63.2,24.4,352,28977,36326,0,2,electrical/clothing
63.2,24.4,351,29465,36833,0,2,electrical/clothing
63.2,24.4,350,29814,36028,0,2,electrical/clothing
63.2,24.4,349,29570,34775,0,2,electrical/clothing
63.2,24.4,350,29047,33611,0,2,electrical/clothing
63.2,24.4,351,29326,34118,0,2,electrical/clothing
63.2,24.4,354,30023,36028,0,2,electrical/clothing
63.2,24.4,354,30476,36058,0,2,electrical/clothing
63.3,24.4,353,31138,36565,0,2,electrical/clothing
63.3,24.4,354,30790,35729,0,2,electrical/clothing
63.3,24.4,356,30267,35849,0,2,electrical/clothing
63.3,24.4,358,30650,36445,0,2,electrical/clothing
63.3,24.4,361,31417,37132,0,2,electrical/clothing
63.3,24.4,362,31347,37102,0,2,electrical/clothing
63.2,24.4,363,32288,38534,0,2,electrical/clothing
63.2,24.4,363,32916,38265,0,2,electrical/clothing
63.2,24.4,361,32951,39548,0,2,electrical/clothing
63.2,24.4,360,33230,39668,0,2,electrical/clothing
63.2,24.4,360,33334,39190,0,2,electrical/clothing
63.2,24.4,360,33543,38385,0,2,electrical/clothing
63.3,24.4,360,32358,36893,0,2,electrical/clothing
63.3,24.4,359,32254,36266,0,2,electrical/clothing
63.3,24.4,359,32463,35729,0,2,electrical/clothing
63.2,24.4,360,32044,35252,0,2,electrical/clothing
63.2,24.4,361,31905,34894,0,2,electrical/clothing
63.2,24.4,360,31382,35073,0,2,electrical/clothing
63.2,24.4,359,31905,35252,0,2,electrical/clothing
63.2,24.4,359,32254,35879,0,2,electrical/clothing
63.2,24.4,360,32114,35222,0,2,electrical/clothing
63.2,24.4,360,31591,35163,0,2,electrical/clothing
63.2,24.4,360,32010,36028,0,2,electrical/clothing
63.2,24.4,359,32254,36565,0,2,electrical/clothing
63.2,24.4,358,32602,36445,0,2,electrical/clothing
63.2,24.5,357,32672,36416,0,2,electrical/clothing
63.2,24.5,356,32254,35610,0,2,electrical/clothing
63.2,24.4,356,32393,35222,0,2,electrical/clothing
63.2,24.4,355,32219,34626,0,2,electrical/clothing
63.2,24.4,356,32811,34566,0,2,electrical/clothing
63.2,24.4,357,32114,33760,0,2,electrical/clothing
63.2,24.4,358,31731,32388,0,2,electrical/clothing
63.2,24.4,360,31278,31851,0,2,electrical/clothing
63.2,24.4,360,31522,32656,0,2,electrical/clothing
63.2,24.4,361,31835,33492,0,2,electrical/clothing
63.2,24.5,361,31591,33731,0,2,electrical/clothing
63.2,24.5,361,32010,34178,0,2,electrical/clothing
63.1,24.4,362,32254,34268,0,2,electrical/clothing
63.1,24.4,362,32358,35013,0,2,electrical/clothing
63.1,24.4,363,32986,36833,0,2,electrical/clothing
63.1,24.4,363,32916,37639,0,2,electrical/clothing
63.1,24.4,363,34136,38773,0,2,electrical/clothing
63.1,24.4,365,34031,39250,0,2,electrical/clothing
63.1,24.4,366,34589,39459,0,2,electrical/clothing
63.1,24.4,367,34485,38981,0,2,electrical/clothing
63.1,24.4,367,34589,37937,0,2,electrical/clothing
63.1,24.4,367,34380,38086,0,2,electrical/clothing
63.1,24.4,368,34415,37430,0,2,electrical/clothing
63.1,24.4,367,33857,37609,0,2,electrical/clothing
63.2,24.5,367,34241,37669,0,2,electrical/clothing
63.2,24.5,369,34101,37549,0,2,electrical/clothing
63.2,24.5,371,33927,37430,0,2,electrical/clothing
63.2,24.5,373,33927,37699,0,2,electrical/clothing
63.1,24.5,374,34624,38206,0,2,electrical/clothing
63.1,24.5,375,33996,37907,0,2,electrical/clothing
63.1,24.5,376,34345,38057,0,2,electrical/clothing
63.1,24.5,376,34554,38444,0,2,electrical/clothing
63.1,24.5,376,34450,40175,0,2,electrical/clothing
63.1,24.5,378,35426,40861,0,2,electrical/clothing
63.1,24.5,379,36262,42442,0,2,electrical/clothing
63.1,24.5,380,36646,43129,0,2,electrical/clothing
63.1,24.5,381,37029,43725,0,2,electrical/clothing
63.1,24.5,383,36994,43904,1,2,electrical/clothing
63.1,24.5,383,37099,44083,1,2,electrical/clothing
63.1,24.5,383,37482,44829,1,2,electrical/clothing
63.1,24.5,384,37726,44919,1,2,electrical/clothing
63.1,24.5,384,37866,44620,1,2,electrical/clothing
63.1,24.5,385,37657,44471,1,2,electrical/clothing
63.1,24.5,385,37343,44411,1,2,electrical/clothing
63.1,24.5,384,37552,44113,1,2,electrical/clothing
63.1,24.5,383,37517,43904,1,2,electrical/clothing
63.1,24.5,381,38040,44322,1,2,electrical/clothing
63.1,24.5,383,37552,43725,1,2,electrical/clothing
63.1,24.5,383,37866,43994,1,2,electrical/clothing
63.1,24.5,382,37831,44053,1,2,electrical/clothing
63.1,24.5,383,37169,43725,1,2,electrical/clothing
63.1,24.5,382,37901,43546,1,2,electrical/clothing
63.1,24.5,382,37169,43427,1,2,electrical/clothing
63.1,24.5,384,37901,43367,1,2,electrical/clothing
63.1,24.5,385,37866,43546,1,2,electrical/clothing
63.1,24.5,388,37831,44710,1,2,electrical/clothing
63.1,24.5,390,37552,44650,1,2,electrical/clothing
63.1,24.5,390,38075,46082,1,2,electrical/clothing
63.1,24.5,393,38179,46410,1,2,electrical/clothing
63.1,24.5,392,38284,45814,1,2,electrical/clothing
63.1,24.5,393,38354,45545,1,2,electrical/clothing
63.1,24.5,393,38946,46351,1,2,electrical/clothing
63.1,24.5,393,38319,45545,1,2,electrical/clothing
63.1,24.5,393,38528,45694,1,2,electrical/clothing
63.1,24.5,393,38633,46052,1,2,electrical/clothing
63.1,24.5,394,39155,45605,1,2,electrical/clothing
63.1,24.5,393,38528,45277,1,2,electrical/clothing
63.1,24.5,392,38772,44948,1,2,electrical/clothing
63.1,24.5,391,38667,44471,1,2,electrical/clothing
63.1,24.5,392,38842,44083,1,2,electrical/clothing
63.1,24.5,392,38389,43636,1,2,electrical/clothing
63.0,24.5,394,38458,44232,1,2,electrical/clothing
63.0,24.5,394,39121,44769,1,2,electrical/clothing
63.0,24.5,393,38807,44710,1,2,electrical/clothing
63.0,24.5,393,38702,44262,1,2,electrical/clothing
63.0,24.5,392,38633,43904,1,2,electrical/clothing
63.0,24.5,392,38563,42681,1,2,electrical/clothing
63.1,24.6,392,37901,41607,1,2,electrical/clothing
63.1,24.6,393,37273,40712,1,2,electrical/clothing
63.0,24.5,395,37203,40801,1,2,electrical/clothing
63.0,24.5,394,37413,40801,1,2,electrical/clothing
63.1,24.6,394,37447,41279,1,2,electrical/clothing
63.1,24.6,394,37203,41219,1,2,electrical/clothing
63.0,24.5,393,37761,41816,1,2,electrical/clothing
63.0,24.5,393,37099,41398,1,2,electrical/clothing
63.0,24.5,392,37552,41517,1,2,electrical/clothing
63.0,24.6,391,37134,41159,1,2,electrical/clothing
63.0,24.6,391,37308,41309,1,2,electrical/clothing
63.0,24.6,391,36855,40921,0,2,electrical/clothing
63.0,24.6,390,37064,41398,0,2,electrical/clothing
63.0,24.6,392,36959,40891,0,2,electrical/clothing
63.0,24.6,393,37273,40742,0,2,electrical/clothing
63.0,24.6,392,36925,40384,0,2,electrical/clothing
63.0,24.6,390,36750,40264,0,2,electrical/clothing
63.0,24.6,389,36262,39847,0,2,electrical/clothing
63.0,24.6,389,36576,40085,0,2,electrical/clothing
63.0,24.6,387,36576,39757,0,2,electrical/clothing
43.5,21.3,98,0,400,0,0,charcoal/cardboard
43.5,21.3,97,0,400,0,0,charcoal/cardboard
43.6,21.4,97,0,400,0,0,charcoal/cardboard
43.6,21.4,97,0,400,0,0,charcoal/cardboard
43.7,21.4,98,0,400,0,0,charcoal/cardboard
43.7,21.4,98,0,400,0,0,charcoal/cardboard
43.7,21.4,98,0,400,0,0,charcoal/cardboard
43.7,21.4,98,0,400,0,0,charcoal/cardboard
43.6,21.4,98,0,400,0,0,charcoal/cardboard
43.6,21.4,98,0,400,0,0,charcoal/cardboard
43.7,21.4,98,0,400,0,0,charcoal/cardboard
43.7,21.4,98,0,400,0,0,charcoal/cardboard
43.7,21.4,98,0,400,0,0,charcoal/cardboard
43.7,21.4,98,0,400,0,0,charcoal/cardboard
43.7,21.4,98,0,400,0,0,charcoal/cardboard
43.7,21.4,98,0,400,0,0,charcoal/cardboard
43.7,21.4,98,3,401,0,0,charcoal/cardboard
43.7,21.4,98,6,402,0,0,charcoal/cardboard
43.6,21.4,97,9,412,0,0,charcoal/cardboard
43.6,21.4,98,11,405,0,0,charcoal/cardboard
43.6,21.4,97,11,405,0,0,charcoal/cardboard
43.6,21.4,98,11,408,0,0,charcoal/cardboard
43.6,21.4,97,13,408,0,0,charcoal/cardboard
43.6,21.4,98,12,416,0,0,charcoal/cardboard
43.6,21.4,98,13,404,0,0,charcoal/cardboard
43.6,21.4,98,14,406,0,0,charcoal/cardboard
43.6,21.4,98,17,404,0,0,charcoal/cardboard
43.6,21.4,97,15,400,0,0,charcoal/cardboard
43.6,21.4,97,11,406,0,0,charcoal/cardboard
43.6,21.4,97,17,413,0,0,charcoal/cardboard
43.6,21.4,98,9,405,0,0,charcoal/cardboard
43.6,21.5,97,15,403,0,0,charcoal/cardboard
43.6,21.5,98,11,413,0,0,charcoal/cardboard
43.6,21.4,97,11,412,0,0,charcoal/cardboard
